				 timestamp             	  time_s             voltage_V                     
2022-06-13 17:26:22.030838               1693.28     -4.1035399216e-02
2022-06-13 17:26:22.030860               1693.54     -5.2037591216e-02
2022-06-13 17:26:22.030881               1693.63     -9.2846114816e-02
2022-06-13 17:26:22.030902               1693.83     -1.1428401402e-01
2022-06-13 17:26:22.030924               1694.03      8.0318384245e-03
2022-06-13 17:26:22.030945               1694.29     -6.7108229216e-02
2022-06-13 17:26:22.030967               1694.48     -1.1009539302e-01
2022-06-13 17:26:22.030988               1694.63     -3.6916589953e-04
2022-06-13 17:26:22.031009               1694.84     -3.8372116416e-02
2022-06-13 17:26:22.031030               1695.04     -9.3287353316e-02
2022-06-13 17:26:22.031052               1695.35     -1.1504895402e-01
2022-06-13 17:26:22.031073               1695.59      9.9410126645e-03
2022-06-13 17:26:22.031094               1695.63     -5.3778087316e-02
2022-06-13 17:26:22.031116               1695.83     -8.5845510916e-02
2022-06-13 17:26:22.031137               1696.03      8.1006194745e-03
2022-06-13 17:26:22.031159               1696.32     -4.6237694616e-02
2022-06-13 17:26:22.031181               1696.52     -6.9105894016e-02
2022-06-13 17:26:22.031202               1696.63     -1.1231242902e-01
2022-06-13 17:26:22.031223               1696.83     -9.9130151053e-04
2022-06-13 17:26:22.031245               1697.04     -4.9207153016e-02
2022-06-13 17:26:22.031266               1697.31     -6.9370880416e-02
2022-06-13 17:26:22.031287               1697.46     -1.0263065102e-01
2022-06-13 17:26:22.031309               1697.64      7.9088446345e-03
2022-06-13 17:26:22.031330               1697.83     -4.6315396316e-02
2022-06-13 17:26:22.031351               1698.03     -1.1093679402e-01
2022-06-13 17:26:22.031373               1698.40      1.1271361984e-02
2022-06-13 17:26:22.031394               1698.60     -3.8064018816e-02
2022-06-13 17:26:22.031416               1698.72     -6.0373430416e-02
2022-06-13 17:26:22.031437               1698.83     -1.0427178102e-01
2022-06-13 17:26:22.031459               1699.04      9.7927572845e-03
2022-06-13 17:26:22.031480               1699.32     -4.2093404816e-02
2022-06-13 17:26:22.031501               1699.46     -7.4466970516e-02
2022-06-13 17:26:22.031522               1699.63     -1.1705401902e-01
2022-06-13 17:26:22.031544               1699.83      1.9382772384e-02
2022-06-13 17:26:22.031566               1700.03     -4.9453151916e-02
2022-06-13 17:26:22.031587               1700.31     -7.0065984216e-02
2022-06-13 17:26:22.031608               1700.52     -1.1507177502e-01
2022-06-13 17:26:22.031630               1700.64      1.8008652384e-02
2022-06-13 17:26:22.031652               1700.83     -3.9892234916e-02
2022-06-13 17:26:22.031673               1701.04     -7.1452807116e-02
2022-06-13 17:26:22.031694               1701.29     -1.1438763702e-01
2022-06-13 17:26:22.031716               1701.47      1.2904170584e-02
2022-06-13 17:26:22.031737               1701.63     -3.7413875316e-02
2022-06-13 17:26:22.031759               1701.83     -7.8577975716e-02
2022-06-13 17:26:22.031780               1702.03      8.0417228445e-03
2022-06-13 17:26:22.031802               1702.33     -4.3304346516e-02
2022-06-13 17:26:22.031823               1702.54     -5.4220496416e-02
2022-06-13 17:26:22.031844               1702.63     -9.6171636716e-02
2022-06-13 17:26:22.031866               1702.83      1.5519665184e-02
2022-06-13 17:26:22.031887               1703.04     -1.8165123755e-03
2022-06-13 17:26:22.031908               1703.29     -5.8677484816e-02
2022-06-13 17:26:22.031930               1703.48     -9.1259636816e-02
2022-06-13 17:26:22.031952               1703.63      7.9094130345e-03
2022-06-13 17:26:22.031973               1703.84     -4.2086725416e-02
2022-06-13 17:26:22.031994               1704.06     -9.6168789016e-02
2022-06-13 17:26:22.032016               1704.50     -1.1769876602e-01
2022-06-13 17:26:22.032037               1704.61      1.6774232284e-02
2022-06-13 17:26:22.032058               1704.64     -1.2591348055e-03
2022-06-13 17:26:22.032079               1704.83     -8.0582317716e-02
2022-06-13 17:26:22.032101               1705.04     -1.1342267302e-01
2022-06-13 17:26:22.032122               1705.26      7.1842727845e-03
2022-06-13 17:26:22.032144               1705.52     -6.6656520816e-02
2022-06-13 17:26:22.032165               1705.64     -1.0000454502e-01
2022-06-13 17:26:22.032186               1705.84      8.2039211545e-03
2022-06-13 17:26:22.032208               1706.03     -4.4814137416e-02
2022-06-13 17:26:22.032229               1706.24     -8.6256787916e-02
2022-06-13 17:26:22.032250               1706.50     -1.0804482002e-01
2022-06-13 17:26:22.032272               1706.65     -4.2168812453e-04
2022-06-13 17:26:22.032293               1706.83     -5.0143668816e-02
2022-06-13 17:26:22.032315               1707.03     -9.3040510116e-02
2022-06-13 17:26:22.032336               1707.29     -1.1439789002e-01
2022-06-13 17:26:22.032357               1707.51      8.4612863645e-03
2022-06-13 17:26:22.032378               1707.63     -6.7435172816e-02
2022-06-13 17:26:22.032400               1707.83     -1.1044467602e-01
2022-06-13 17:26:22.032422               1708.03      1.5517224584e-02
2022-06-13 17:26:22.032443               1708.25     -5.7906092816e-02
2022-06-13 17:26:22.032464               1708.58     -6.8800723116e-02
2022-06-13 17:26:22.032486               1708.63     -1.0981326802e-01
2022-06-13 17:26:22.032507               1708.83      1.8954465184e-02
2022-06-13 17:26:22.032528               1709.03     -5.6739674316e-02
2022-06-13 17:26:22.032549               1709.40     -7.7964732916e-02
2022-06-13 17:26:22.032571               1709.58     -1.0038110802e-01
2022-06-13 17:26:22.032592               1709.64      1.2719585484e-02
2022-06-13 17:26:22.032614               1709.83     -4.9255633616e-02
2022-06-13 17:26:22.032635               1710.04     -9.1768560116e-02
2022-06-13 17:26:22.032657               1710.29      8.1039373945e-03
2022-06-13 17:26:22.032678               1710.57     -4.4661060116e-02
2022-06-13 17:26:22.032700               1710.72     -6.6864938116e-02
2022-06-13 17:26:22.032721               1710.84     -1.1031155502e-01
2022-06-13 17:26:22.032743               1711.04     -2.0649211655e-03
2022-06-13 17:26:22.032764               1711.30     -4.9900095816e-02
2022-06-13 17:26:22.032786               1711.55     -6.1619615216e-02
2022-06-13 17:26:22.032807               1711.63     -1.0440126302e-01
2022-06-13 17:26:22.032829               1711.83      1.9036687184e-02
2022-06-13 17:26:22.032913               1712.03      2.4910748547e-04
2022-06-13 17:26:22.032938               1712.30     -7.0316386016e-02
2022-06-13 17:26:22.032960               1712.48     -1.0438526302e-01
2022-06-13 17:26:22.032981               1712.63      1.6195653884e-02
2022-06-13 17:26:22.033003               1712.83     -9.1328557253e-04
2022-06-13 17:26:22.033025               1713.03     -8.6010663016e-02
2022-06-13 17:26:22.033046               1713.29     -1.0671432902e-01
2022-06-13 17:26:22.033067               1713.51      1.5947541784e-02
2022-06-13 17:26:22.033088               1713.63      1.7876417045e-03
2022-06-13 17:26:22.033110               1713.83     -5.9688092116e-02
2022-06-13 17:26:22.033132               1714.03     -1.0273556602e-01
2022-06-13 17:26:22.033153               1714.28      1.6727519084e-02
2022-06-13 17:26:22.033175               1714.59     -3.3424013916e-02
2022-06-13 17:26:22.033196               1714.67     -6.5721298216e-02
2022-06-13 17:26:22.033217               1714.83     -9.7723908316e-02
2022-06-13 17:26:22.033238               1715.03      1.5336765884e-02
2022-06-13 17:26:22.033260               1715.35     -3.6945834816e-02
2022-06-13 17:26:22.033282               1715.58     -7.0333969116e-02
2022-06-13 17:26:22.033303               1715.63     -1.1289915302e-01
2022-06-13 17:26:22.033325               1715.83      1.1165881884e-02
2022-06-13 17:26:22.033346               1716.03     -7.1982698416e-02
2022-06-13 17:26:22.033367               1716.36     -9.2121107816e-02
2022-06-13 17:26:22.033389               1716.56     -1.1409366402e-01
2022-06-13 17:26:22.033410               1716.63      1.1970069284e-02
2022-06-13 17:26:22.033431               1716.83     -6.3041130216e-02
2022-06-13 17:26:22.033452               1717.03     -1.0385089702e-01
2022-06-13 17:26:22.033474               1717.26      1.8835739784e-02
2022-06-13 17:26:22.033495               1717.52     -2.1015263455e-03
2022-06-13 17:26:22.033517               1717.63     -6.2938205616e-02
2022-06-13 17:26:22.033538               1717.83     -1.0533416702e-01
2022-06-13 17:26:22.033559               1718.04      1.9021011184e-02
2022-06-13 17:26:22.033581               1718.33      3.1245037647e-04
2022-06-13 17:26:22.033602               1718.45     -4.8712873316e-02
2022-06-13 17:26:22.033624               1718.63     -8.7452037716e-02
2022-06-13 17:26:22.033645               1718.83     -1.0972166502e-01
2022-06-13 17:26:22.033666               1719.03      8.2385676145e-03
2022-06-13 17:26:22.033688               1719.24     -7.6697658016e-02
2022-06-13 17:26:22.033710               1719.57     -1.1080611902e-01
2022-06-13 17:26:22.033731               1719.63      1.6125512884e-02
2022-06-13 17:26:22.033752               1719.83     -4.5857390016e-02
2022-06-13 17:26:22.033774               1720.04     -1.0095497302e-01
2022-06-13 17:26:22.033795               1720.34     -1.1148953602e-01
2022-06-13 17:26:22.033816               1720.53      1.3006350884e-02
2022-06-13 17:26:22.033838               1720.63     -6.3405705516e-02
2022-06-13 17:26:22.033859               1720.84     -9.5708377716e-02
2022-06-13 17:26:22.033880               1721.03     -2.6532096955e-03
2022-06-13 17:26:22.033902               1721.28     -4.8931256816e-02
2022-06-13 17:26:22.033923               1721.47     -7.1279772916e-02
2022-06-13 17:26:22.033945               1721.64     -1.1388979102e-01
2022-06-13 17:26:22.033966               1721.83      1.3730409084e-02
2022-06-13 17:26:22.033987               1722.03     -7.2454023416e-02
2022-06-13 17:26:22.034008               1722.33     -9.2739097116e-02
2022-06-13 17:26:22.034030               1722.58     -1.1556668902e-01
2022-06-13 17:26:22.034051               1722.63     -8.9541396328e-05
2022-06-13 17:26:22.034072               1722.83     -5.2225728516e-02
2022-06-13 17:26:22.034094               1723.03     -9.3791618616e-02
2022-06-13 17:26:22.034115               1723.25     -1.1540476502e-01
2022-06-13 17:26:22.034136               1723.46     -1.3110404555e-03
2022-06-13 17:26:22.034157               1723.65     -3.7995577816e-02
2022-06-13 17:26:22.034179               1723.83     -8.0380041116e-02
2022-06-13 17:26:22.034201               1724.03      8.4312678145e-03
2022-06-13 17:26:22.034222               1724.33     -4.5340541416e-02
2022-06-13 17:26:22.034244               1724.54     -5.5804957616e-02
2022-06-13 17:26:22.034265               1724.63     -9.7663193916e-02
2022-06-13 17:26:22.034286               1724.84      1.2487348184e-02
2022-06-13 17:26:22.034307               1725.03     -5.7778972516e-02
2022-06-13 17:26:22.034329               1725.27     -9.0133457816e-02
2022-06-13 17:26:22.034350               1725.56     -1.1201401302e-01
2022-06-13 17:26:22.034372               1725.63     -1.3104510355e-03
2022-06-13 17:26:22.034393               1725.83     -5.4076154116e-02
2022-06-13 17:26:22.034414               1726.03     -9.7270619116e-02
2022-06-13 17:26:22.034436               1726.27     -1.1015184455e-03
2022-06-13 17:26:22.034457               1726.54     -3.9804458616e-02
2022-06-13 17:26:22.034479               1726.72     -6.1845174116e-02
2022-06-13 17:26:22.034500               1726.83     -9.4013282516e-02
2022-06-13 17:26:22.034521               1727.04      9.4879389445e-03
2022-06-13 17:26:22.034543               1727.34     -4.2602431216e-02
2022-06-13 17:26:22.034564               1727.48     -7.5854681116e-02
2022-06-13 17:26:22.034585               1727.63     -1.0833014802e-01
2022-06-13 17:26:22.034607               1727.83      1.6211977984e-02
2022-06-13 17:26:22.034628               1728.03     -4.6120665816e-02
2022-06-13 17:26:22.034649               1728.24     -8.8999095016e-02
2022-06-13 17:26:22.034671               1728.47     -1.0939432402e-01
2022-06-13 17:26:22.034692               1728.63     -1.9156876955e-03
2022-06-13 17:26:22.034714               1728.83     -4.0399556816e-02
2022-06-13 17:26:22.034735               1729.03     -1.0634250202e-01
2022-06-13 17:26:22.034757               1729.34      1.1055334884e-02
2022-06-13 17:26:22.034778               1729.55     -4.4330150916e-02
2022-06-13 17:26:22.034799               1729.73     -6.6601459816e-02
2022-06-13 17:26:22.034821               1729.84     -9.8215869716e-02
2022-06-13 17:26:22.034843               1730.03      1.3588292184e-02
2022-06-13 17:26:22.034864               1730.42     -5.2048190116e-02
2022-06-13 17:26:22.034886               1730.59     -8.5513497116e-02
2022-06-13 17:26:22.034907               1730.64     -1.1731109202e-01
2022-06-13 17:26:22.034928               1730.83      1.0721371384e-02
2022-06-13 17:26:22.034950               1731.03     -7.6047707916e-02
2022-06-13 17:26:22.034971               1731.30     -9.6423818416e-02
2022-06-13 17:26:22.034992               1731.48      1.6878981684e-02
2022-06-13 17:26:22.035013               1731.63     -3.5693858216e-02
2022-06-13 17:26:22.035035               1731.87     -6.9230785116e-02
2022-06-13 17:26:22.035056               1732.03     -1.1189842502e-01
2022-06-13 17:26:22.035077               1732.34      1.8822987084e-02
2022-06-13 17:26:22.035098               1732.52     -1.0680925528e-05
2022-06-13 17:26:22.035120               1732.63     -6.4931189016e-02
2022-06-13 17:26:22.035141               1732.84     -1.0797846402e-01
2022-06-13 17:26:22.035162               1733.03      7.9307420445e-03
2022-06-13 17:26:22.035184               1733.28     -6.6982569616e-02
2022-06-13 17:26:22.035206               1733.58     -8.9067740416e-02
2022-06-13 17:26:22.035227               1733.64     -1.1759131302e-01
2022-06-13 17:26:22.035249               1733.83      1.0536296984e-02
2022-06-13 17:26:22.035270               1734.03     -7.5723910816e-02
2022-06-13 17:26:22.035291               1734.30     -9.5905146116e-02
2022-06-13 17:26:22.035313               1734.47      1.8702244884e-02
2022-06-13 17:26:22.035334               1734.63     -3.1049791453e-04
2022-06-13 17:26:22.035355               1734.83     -6.2894099616e-02
2022-06-13 17:26:22.035377               1735.03     -1.0662443602e-01
2022-06-13 17:26:22.035462               1735.24      1.8780217684e-02
2022-06-13 17:26:22.035490               1735.57     -6.9422927553e-04
2022-06-13 17:26:22.035513               1735.63     -6.2089043916e-02
2022-06-13 17:26:22.035535               1735.83     -1.0469723002e-01
2022-06-13 17:26:22.035557               1736.03      8.3269214545e-03
2022-06-13 17:26:22.035579               1736.29     -4.3966245716e-02
2022-06-13 17:26:22.035602               1736.47     -7.5925483116e-02
2022-06-13 17:26:22.035623               1736.63     -1.0933937202e-01
2022-06-13 17:26:22.035645               1736.83     -6.6687495053e-04
2022-06-13 17:26:22.035668               1737.03     -4.0199495416e-02
2022-06-13 17:26:22.035690               1737.24     -8.3761996216e-02
2022-06-13 17:26:22.035712               1737.52     -1.1663679202e-01
2022-06-13 17:26:22.035734               1737.63     -9.2501181053e-04
2022-06-13 17:26:22.035756               1737.83     -3.9834433616e-02
2022-06-13 17:26:22.035777               1738.03     -9.3567869216e-02
2022-06-13 17:26:22.035799               1738.28     -1.1381535902e-01
2022-06-13 17:26:22.035821               1738.58      7.8377002545e-03
2022-06-13 17:26:22.035842               1738.63     -5.2637591516e-02
2022-06-13 17:26:22.035864               1738.84     -9.6555607116e-02
2022-06-13 17:26:22.035885               1739.04      1.5550568384e-02
2022-06-13 17:26:22.035907               1739.36     -1.7680211755e-03
2022-06-13 17:26:22.035928               1739.46     -5.1778079816e-02
2022-06-13 17:26:22.035950               1739.64     -9.6752091716e-02
2022-06-13 17:26:22.035971               1739.83     -1.1663561102e-01
2022-06-13 17:26:22.035992               1740.04      7.8208801345e-03
2022-06-13 17:26:22.036014               1740.32     -7.5699383916e-02
2022-06-13 17:26:22.036035               1740.48     -1.0730857702e-01
2022-06-13 17:26:22.036057               1740.66      1.5563449184e-02
2022-06-13 17:26:22.036078               1740.83     -1.5228273555e-03
2022-06-13 17:26:22.036100               1741.03     -8.0147218016e-02
2022-06-13 17:26:22.036121               1741.27     -1.1307491602e-01
2022-06-13 17:26:22.036143               1741.52      8.1060737445e-03
2022-06-13 17:26:22.036164               1741.63     -5.3562407716e-02
2022-06-13 17:26:22.036185               1741.83     -9.7549468216e-02
2022-06-13 17:26:22.036206               1742.04      8.2898445145e-03
2022-06-13 17:26:22.036227               1742.31     -7.0966787616e-02
2022-06-13 17:26:22.036249               1742.60     -8.2562937016e-02
2022-06-13 17:26:22.036270               1742.64     -1.1396775402e-01
2022-06-13 17:26:22.036292               1742.83      1.0663744945e-03
2022-06-13 17:26:22.036313               1743.04     -4.2579947716e-02
2022-06-13 17:26:22.036335               1743.30     -8.5503359816e-02
2022-06-13 17:26:22.036356               1743.44     -1.0310188302e-01
2022-06-13 17:26:22.036377               1743.63      8.0546129245e-03
2022-06-13 17:26:22.036399               1743.83     -5.3049050216e-02
2022-06-13 17:26:22.036420               1744.03     -9.5740031016e-02
2022-06-13 17:26:22.036441               1744.29      1.4470332584e-02
2022-06-13 17:26:22.036462               1744.46     -3.6757690416e-02
2022-06-13 17:26:22.036484               1744.68     -5.5739439416e-02
2022-06-13 17:26:22.036506               1744.83     -1.0013432702e-01
2022-06-13 17:26:22.036527               1745.03      7.2505610845e-03
2022-06-13 17:26:22.036549               1745.28     -6.4331232416e-02
2022-06-13 17:26:22.036570               1745.54     -8.5876153816e-02
2022-06-13 17:26:22.036591               1745.64     -1.1753606902e-01
2022-06-13 17:26:22.036613               1745.83      1.2189237545e-03
2022-06-13 17:26:22.036634               1746.03     -5.0890587616e-02
2022-06-13 17:26:22.036656               1746.28     -8.4826908016e-02
2022-06-13 17:26:22.036677               1746.58     -1.1678881302e-01
2022-06-13 17:26:22.036698               1746.63      1.4628458284e-02
2022-06-13 17:26:22.036720               1746.83     -4.5617439616e-02
2022-06-13 17:26:22.036742               1747.03     -1.0058393202e-01
2022-06-13 17:26:22.036764               1747.29     -1.1122107002e-01
2022-06-13 17:26:22.036785               1747.48      1.2274017784e-02
2022-06-13 17:26:22.036807               1747.63     -6.1981082116e-02
2022-06-13 17:26:22.036828               1747.83     -1.0649743602e-01
2022-06-13 17:26:22.036849               1748.03      1.1946119384e-02
2022-06-13 17:26:22.036871               1748.33     -4.0494605516e-02
2022-06-13 17:26:22.036892               1748.53     -6.8550754716e-02
2022-06-13 17:26:22.036915               1748.64     -1.0076193602e-01
2022-06-13 17:26:22.036936               1748.83      8.2972180645e-03
2022-06-13 17:26:22.036958               1749.03     -4.3623180916e-02
2022-06-13 17:26:22.036979               1749.28     -8.5763053016e-02
2022-06-13 17:26:22.037000               1749.46     -1.1713412702e-01
2022-06-13 17:26:22.037022               1749.63      1.0170753484e-02
2022-06-13 17:26:22.037044               1749.83     -5.7588954616e-02
2022-06-13 17:26:22.037065               1750.03     -1.1308096402e-01
2022-06-13 17:26:22.037087               1750.28      8.6042945345e-03
2022-06-13 17:26:22.037108               1750.55     -4.4343055316e-02
2022-06-13 17:26:22.037129               1750.63     -8.5970975616e-02
2022-06-13 17:26:22.037150               1750.83     -1.1807216302e-01
2022-06-13 17:26:22.037172               1751.03      1.9358098684e-02
2022-06-13 17:26:22.037193               1751.24     -3.9502189316e-02
2022-06-13 17:26:22.037214               1751.47     -8.3089924716e-02
2022-06-13 17:26:22.037236               1751.63     -1.1533680202e-01
2022-06-13 17:26:22.037257               1751.83      1.3253823484e-02
2022-06-13 17:26:22.037279               1752.03     -4.7376529116e-02
2022-06-13 17:26:22.037300               1752.31     -8.1124233516e-02
2022-06-13 17:26:22.037321               1752.60     -1.1294747102e-01
2022-06-13 17:26:22.037343               1752.64      7.9044702145e-03
2022-06-13 17:26:22.037364               1752.83     -6.2295414216e-02
2022-06-13 17:26:22.037387               1753.03     -1.1707849802e-01
2022-06-13 17:26:22.037408               1753.34      7.7241387845e-03
2022-06-13 17:26:22.037430               1753.56     -4.1791134816e-02
2022-06-13 17:26:22.037451               1753.70     -6.2548078216e-02
2022-06-13 17:26:22.037472               1753.83     -1.0559047002e-01
2022-06-13 17:26:22.037494               1754.03      1.7284831284e-02
2022-06-13 17:26:22.037515               1754.28     -7.0431482053e-04
2022-06-13 17:26:22.037537               1754.44     -7.7668600916e-02
2022-06-13 17:26:22.037558               1754.64     -1.1038950802e-01
2022-06-13 17:26:22.037579               1754.83      9.2480450547e-04
2022-06-13 17:26:22.037601               1755.04     -7.2740484316e-02
2022-06-13 17:26:22.037622               1755.39     -8.4084923616e-02
2022-06-13 17:26:22.037644               1755.48     -1.1624530702e-01
2022-06-13 17:26:22.037665               1755.63     -1.0881609755e-03
2022-06-13 17:26:22.037687               1755.83     -4.4175895216e-02
2022-06-13 17:26:22.037708               1756.03     -8.7018621816e-02
2022-06-13 17:26:22.037730               1756.29     -1.0866662102e-01
2022-06-13 17:26:22.037751               1756.53      1.4435652984e-02
2022-06-13 17:26:22.037773               1756.68     -6.0080488116e-02
2022-06-13 17:26:22.037795               1756.84     -9.1036530416e-02
2022-06-13 17:26:22.037816               1757.03      1.0071124584e-02
2022-06-13 17:26:22.037837               1757.24     -4.9052549416e-02
2022-06-13 17:26:22.037859               1757.53     -8.2457417316e-02
2022-06-13 17:26:22.037881               1757.63     -1.1287618302e-01
2022-06-13 17:26:22.037902               1757.83      8.4977908645e-03
2022-06-13 17:26:22.037924               1758.03     -7.5162255016e-02
2022-06-13 17:26:22.037945               1758.33     -1.1536225502e-01
2022-06-13 17:26:22.038057               1758.60      1.7523919084e-02
2022-06-13 17:26:22.038086               1758.67      1.9210819547e-04
2022-06-13 17:26:22.038108               1758.83     -5.2607529116e-02
2022-06-13 17:26:22.038129               1759.03     -1.0664278302e-01
2022-06-13 17:26:22.038151               1759.33     -1.1734471802e-01
2022-06-13 17:26:22.038173               1759.43      1.6948659984e-02
2022-06-13 17:26:22.038194               1759.63     -5.6553337016e-02
2022-06-13 17:26:22.038215               1759.83     -1.0065204502e-01
2022-06-13 17:26:22.038236               1760.03      1.3666869184e-02
2022-06-13 17:26:22.038258               1760.24     -4.0133205416e-02
2022-06-13 17:26:22.038280               1760.48     -7.3456444516e-02
2022-06-13 17:26:22.038301               1760.63     -1.1696309702e-01
2022-06-13 17:26:22.038323               1760.83      1.0634815984e-02
2022-06-13 17:26:22.038344               1761.03     -6.3541924316e-02
2022-06-13 17:26:22.038365               1761.29     -1.1644395102e-01
2022-06-13 17:26:22.038386               1761.55      1.8659129884e-02
2022-06-13 17:26:22.038408               1761.67     -1.0806045955e-03
2022-06-13 17:26:22.038430               1761.83     -4.9027233716e-02
2022-06-13 17:26:22.038451               1762.03     -9.0447429816e-02
2022-06-13 17:26:22.038472               1762.30      1.5192441184e-02
2022-06-13 17:26:22.038494               1762.59     -3.6214333616e-02
2022-06-13 17:26:22.038515               1762.71     -5.8876620816e-02
2022-06-13 17:26:22.038536               1762.83     -1.0212537302e-01
2022-06-13 17:26:22.038557               1763.04     -2.5062538955e-03
2022-06-13 17:26:22.038579               1763.32     -3.8948017716e-02
2022-06-13 17:26:22.038600               1763.58     -4.9583447016e-02
2022-06-13 17:26:22.038622               1763.63     -9.2337272816e-02
2022-06-13 17:26:22.038644               1763.83     -1.1485045702e-01
2022-06-13 17:26:22.038665               1764.04      8.0136404345e-03
2022-06-13 17:26:22.038686               1764.28     -8.6554047116e-02
2022-06-13 17:26:22.038708               1764.57     -1.0880749902e-01
2022-06-13 17:26:22.038729               1764.63      7.8089856145e-03
2022-06-13 17:26:22.038750               1764.83     -5.7127241716e-02
2022-06-13 17:26:22.038771               1765.03     -1.1177795302e-01
2022-06-13 17:26:22.038793               1765.31      1.4891555384e-02
2022-06-13 17:26:22.038814               1765.56     -3.5946282316e-02
2022-06-13 17:26:22.038836               1765.69     -6.8435273416e-02
2022-06-13 17:26:22.038857               1765.84     -9.9915090416e-02
2022-06-13 17:26:22.038879               1766.03      1.8692089484e-02
2022-06-13 17:26:22.038900               1766.28      1.8480958145e-03
2022-06-13 17:26:22.038921               1766.47     -5.7839771216e-02
2022-06-13 17:26:22.038943               1766.64     -1.0074838402e-01
2022-06-13 17:26:22.038964               1766.83      1.4304108484e-02
2022-06-13 17:26:22.038985               1767.03     -3.8431190116e-02
2022-06-13 17:26:22.039007               1767.29     -7.1440754916e-02
2022-06-13 17:26:22.039028               1767.47     -1.1463165102e-01
2022-06-13 17:26:22.039049               1767.63      1.7707707584e-02
2022-06-13 17:26:22.039071               1767.83     -1.6974825155e-03
2022-06-13 17:26:22.039092               1768.04     -8.3550256616e-02
2022-06-13 17:26:22.039114               1768.28     -1.1683574402e-01
2022-06-13 17:26:22.039135               1768.55      8.4193892245e-03
2022-06-13 17:26:22.039156               1768.63     -4.6176435816e-02
2022-06-13 17:26:22.039178               1768.84     -7.7790575216e-02
2022-06-13 17:26:22.039199               1769.03     -1.1186569402e-01
2022-06-13 17:26:22.039220               1769.24     -6.6651328053e-04
2022-06-13 17:26:22.039241               1769.59     -4.9110728216e-02
2022-06-13 17:26:22.039263               1769.65     -8.1469380416e-02
2022-06-13 17:26:22.039284               1769.83     -1.1422355402e-01
2022-06-13 17:26:22.039306               1770.03     -4.3457392016e-02
2022-06-13 17:26:22.039328               1770.35     -6.5583752416e-02
2022-06-13 17:26:22.039349               1770.48     -9.6403527316e-02
2022-06-13 17:26:22.039371               1770.64      1.9381275684e-02
2022-06-13 17:26:22.039392               1770.83      7.5215851347e-04
2022-06-13 17:26:22.039413               1771.03     -7.1267839316e-02
2022-06-13 17:26:22.039434               1771.31     -9.4146564616e-02
2022-06-13 17:26:22.039455               1771.57      1.5143428684e-02
2022-06-13 17:26:22.039476               1771.63     -3.6017060616e-02
2022-06-13 17:26:22.039498               1771.86     -6.7886124316e-02
2022-06-13 17:26:22.039519               1772.04     -1.1102396702e-01
2022-06-13 17:26:22.039540               1772.27      1.7817761784e-02
2022-06-13 17:26:22.039562               1772.53     -3.1027137916e-02
2022-06-13 17:26:22.039583               1772.63     -6.3034650616e-02
2022-06-13 17:26:22.039604               1772.84     -1.0505326802e-01
2022-06-13 17:26:22.039626               1773.03      1.7550453484e-02
2022-06-13 17:26:22.039647               1773.29     -5.2226843253e-04
2022-06-13 17:26:22.039669               1773.48     -6.1037467816e-02
2022-06-13 17:26:22.039690               1773.63     -9.2450231416e-02
2022-06-13 17:26:22.039711               1773.83      1.8624063484e-02
2022-06-13 17:26:22.039733               1774.03     -3.8373971653e-04
2022-06-13 17:26:22.039754               1774.28     -8.5743691016e-02
2022-06-13 17:26:22.039775               1774.55     -9.5280243916e-02
2022-06-13 17:26:22.039797               1774.64      8.1336372545e-03
2022-06-13 17:26:22.039818               1774.83     -4.0974648516e-02
2022-06-13 17:26:22.039839               1775.06     -7.5026930216e-02
2022-06-13 17:26:22.039861               1775.23     -1.1798756702e-01
2022-06-13 17:26:22.039882               1775.45      7.7001289345e-03
2022-06-13 17:26:22.039903               1775.63     -5.7286997616e-02
2022-06-13 17:26:22.039925               1775.83     -8.9846203216e-02
2022-06-13 17:26:22.039946               1776.03      1.9103608184e-02
2022-06-13 17:26:22.039967               1776.28     -1.7999648353e-04
2022-06-13 17:26:22.039989               1776.44     -6.2384271516e-02
2022-06-13 17:26:22.040011               1776.64     -9.4189295716e-02
2022-06-13 17:26:22.040032               1776.83      1.9121178684e-02
2022-06-13 17:26:22.040053               1777.03      1.2172880547e-04
2022-06-13 17:26:22.040074               1777.31     -6.0423939716e-02
2022-06-13 17:26:22.040096               1777.54     -1.0390751402e-01
2022-06-13 17:26:22.040117               1777.64      7.5331221445e-03
2022-06-13 17:26:22.040138               1777.83     -4.8300335916e-02
2022-06-13 17:26:22.040160               1778.05     -9.1926076116e-02
2022-06-13 17:26:22.040181               1778.28     -1.1415899702e-01
2022-06-13 17:26:22.040203               1778.60      1.4836239584e-02
2022-06-13 17:26:22.040224               1778.63     -4.8161800716e-02
2022-06-13 17:26:22.040245               1778.84     -8.1201294116e-02
2022-06-13 17:26:22.040266               1779.03     -1.1470065502e-01
2022-06-13 17:26:22.040309               1779.30     -1.0856686055e-03
2022-06-13 17:26:22.040333               1779.48     -5.1287594816e-02
2022-06-13 17:26:22.040354               1779.64     -9.4183804416e-02
2022-06-13 17:26:22.040376               1779.84     -1.1627979002e-01
2022-06-13 17:26:22.040399               1780.03      1.6058855384e-02
2022-06-13 17:26:22.040420               1780.27     -6.5432732016e-02
2022-06-13 17:26:22.040441               1780.57     -9.8975800216e-02
2022-06-13 17:26:22.040462               1780.64      8.0343489645e-03
2022-06-13 17:26:22.040484               1780.83     -4.8509954416e-02
2022-06-13 17:26:22.040505               1781.05     -9.1632160116e-02
