#time_s           sample_K         target_A         PID_perc         AUX1_perc        AUX2_perc       AUX3_perc      
        3503.85             0.00            77.25            66.40           100.00             0.00            0.00
        3504.85             0.00            77.25            66.40           100.00             0.00            0.00
        3505.85             0.00            77.25            66.30           100.00             0.00            0.00
        3506.96             0.00            77.25            66.40           100.00             0.00            0.00
        3508.03             0.00            77.24            66.40           100.00             0.00            0.00
        3509.51             0.00            77.26            66.40           100.00             0.00            0.00
        3509.90             0.00            77.24            66.40           100.00             0.00            0.00
        3511.13             0.00            77.25            66.40           100.00             0.00            0.00
        3512.02             0.00            77.24            66.40           100.00             0.00            0.00
        3512.97             0.00            77.25            66.50           100.00             0.00            0.00
        3513.96             0.00            77.24            66.40           100.00             0.00            0.00
        3514.92             0.00            77.25            66.40           100.00             0.00            0.00
        3515.98             0.00            77.24            66.50           100.00             0.00            0.00
        3516.98             0.00            77.25            66.40           100.00             0.00            0.00
        3518.31             0.00            77.23            66.60           100.00             0.00            0.00
        3519.04             0.00            77.25            66.40           100.00             0.00            0.00
        3520.06             0.00            77.25            66.50           100.00             0.00            0.00
        3520.99             0.00            77.25            66.40           100.00             0.00            0.00
        3522.08             0.00            77.25            66.40           100.00             0.00            0.00
        3523.03             0.00            77.25            66.50           100.00             0.00            0.00
        3524.13             0.00            77.25            66.50           100.00             0.00            0.00
        3525.16             0.00            77.25            66.50           100.00             0.00            0.00
        3525.89             0.00            77.26            66.50           100.00             0.00            0.00
        3527.03             0.00            77.25            66.40           100.00             0.00            0.00
        3527.97             0.00            77.25            66.50           100.00             0.00            0.00
        3529.35             0.00            77.24            66.60           100.00             0.00            0.00
        3529.88             0.00            77.24            66.60           100.00             0.00            0.00
        3530.85             0.00            77.26            66.50           100.00             0.00            0.00
        3531.85             0.00            77.24            66.60           100.00             0.00            0.00
        3532.86             0.00            77.25            66.50           100.00             0.00            0.00
        3533.94             0.00            77.24            66.60           100.00             0.00            0.00
        3534.92             0.00            77.25            66.60           100.00             0.00            0.00
        3535.98             0.00            77.24            66.60           100.00             0.00            0.00
        3537.05             0.00            77.25            66.60           100.00             0.00            0.00
        3537.98             0.00            77.25            66.70           100.00             0.00            0.00
        3538.98             0.00            77.26            66.60           100.00             0.00            0.00
        3539.95             0.00            77.24            66.70           100.00             0.00            0.00
        3541.03             0.00            77.25            66.60           100.00             0.00            0.00
        3541.97             0.00            77.25            66.70           100.00             0.00            0.00
        3542.87             0.00            77.26            66.60           100.00             0.00            0.00
        3543.97             0.00            77.25            66.60           100.00             0.00            0.00
        3544.98             0.00            77.25            66.70           100.00             0.00            0.00
        3546.09             0.00            77.24            66.80           100.00             0.00            0.00
        3546.93             0.00            77.26            66.60           100.00             0.00            0.00
        3548.10             0.00            77.25            66.60           100.00             0.00            0.00
        3549.14             0.00            77.25            66.70           100.00             0.00            0.00
        3550.06             0.00            77.25            66.70           100.00             0.00            0.00
        3551.06             0.00            77.25            66.70           100.00             0.00            0.00
        3551.99             0.00            77.25            66.70           100.00             0.00            0.00
        3553.09             0.00            77.25            66.70           100.00             0.00            0.00
        3553.97             0.00            77.25            66.70           100.00             0.00            0.00
        3554.97             0.00            77.25            66.70           100.00             0.00            0.00
        3555.98             0.00            77.25            66.80           100.00             0.00            0.00
        3557.09             0.00            77.24            66.80           100.00             0.00            0.00
        3557.87             0.00            77.26            66.70           100.00             0.00            0.00
        3558.96             0.00            77.25            66.70           100.00             0.00            0.00
        3559.94             0.00            77.26            66.70           100.00             0.00            0.00
        3560.95             0.00            77.25            66.80           100.00             0.00            0.00
        3561.96             0.00            77.25            66.70           100.00             0.00            0.00
        3562.96             0.00            77.26            66.70           100.00             0.00            0.00
        3564.03             0.00            77.25            66.80           100.00             0.00            0.00
        3564.99             0.00            77.25            66.80           100.00             0.00            0.00
        3565.99             0.00            77.24            66.80           100.00             0.00            0.00
        3567.08             0.00            77.26            66.70           100.00             0.00            0.00
        3567.94             0.00            77.26            66.80           100.00             0.00            0.00
        3568.92             0.00            77.25            66.80           100.00             0.00            0.00
        3570.05             0.00            77.25            66.80           100.00             0.00            0.00
        3570.95             0.00            77.27            66.70           100.00             0.00            0.00
        3572.07             0.00            77.25            66.90           100.00             0.00            0.00
        3573.02             0.00            77.26            66.80           100.00             0.00            0.00
        3573.95             0.00            77.26            66.80           100.00             0.00            0.00
        3575.11             0.00            77.25            66.90           100.00             0.00            0.00
        3576.02             0.00            77.25            66.70           100.00             0.00            0.00
        3576.94             0.00            77.25            66.90           100.00             0.00            0.00
        3577.99             0.00            77.25            66.90           100.00             0.00            0.00
        3578.93             0.00            77.26            66.90           100.00             0.00            0.00
        3580.10             0.00            77.25            67.00           100.00             0.00            0.00
        3581.09             0.00            77.26            66.90           100.00             0.00            0.00
        3582.08             0.00            77.26            66.90           100.00             0.00            0.00
        3582.98             0.00            77.25            66.90           100.00             0.00            0.00
        3584.14             0.00            77.25            66.90           100.00             0.00            0.00
        3585.11             0.00            77.25            66.90           100.00             0.00            0.00
        3586.23             0.00            77.25            66.90           100.00             0.00            0.00
        3586.91             0.00            77.26            66.90           100.00             0.00            0.00
        3587.95             0.00            77.25            67.00           100.00             0.00            0.00
        3588.95             0.00            77.25            67.00           100.00             0.00            0.00
        3589.88             0.00            77.25            67.00           100.00             0.00            0.00
        3590.97             0.00            77.27            66.90           100.00             0.00            0.00
        3592.03             0.00            77.26            67.00           100.00             0.00            0.00
        3592.98             0.00            77.26            66.90           100.00             0.00            0.00
        3594.15             0.00            77.25            67.00           100.00             0.00            0.00
        3594.95             0.00            77.26            67.00           100.00             0.00            0.00
        3595.96             0.00            77.26            67.00           100.00             0.00            0.00
        3596.95             0.00            77.26            66.90           100.00             0.00            0.00
        3597.96             0.00            77.25            67.00           100.00             0.00            0.00
        3598.99             0.00            77.26            67.00           100.00             0.00            0.00
        3599.85             0.00            77.25            67.10           100.00             0.00            0.00
        3600.99             0.00            77.14            67.10           100.00             0.00            0.00
        3602.00             0.00            77.28            66.80           100.00             0.00            0.00
        3603.01             0.00            77.22            67.10           100.00             0.00            0.00
        3603.95             0.00            77.24            67.50           100.00             0.00            0.00
        3604.92             0.00            77.26            67.10           100.00             0.00            0.00
        3605.96             0.00            77.26            67.20           100.00             0.00            0.00
        3607.04             0.00            77.26            67.10           100.00             0.00            0.00
        3607.99             0.00            77.26            67.10           100.00             0.00            0.00
        3608.98             0.00            77.26            67.00           100.00             0.00            0.00
        3609.90             0.00            77.25            67.20           100.00             0.00            0.00
        3611.00             0.00            77.27            67.10           100.00             0.00            0.00
        3611.94             0.00            77.26            67.10           100.00             0.00            0.00
        3612.96             0.00            77.27            67.10           100.00             0.00            0.00
        3613.97             0.00            77.27            67.10           100.00             0.00            0.00
        3615.02             0.00            77.27            67.10           100.00             0.00            0.00
        3615.95             0.00            77.24            67.30           100.00             0.00            0.00
        3616.97             0.00            77.26            67.10           100.00             0.00            0.00
        3617.85             0.00            77.26            67.20           100.00             0.00            0.00
        3619.00             0.00            77.26            67.20           100.00             0.00            0.00
        3620.08             0.00            77.26            67.20           100.00             0.00            0.00
        3620.93             0.00            77.25            67.30           100.00             0.00            0.00
        3621.95             0.00            77.26            67.20           100.00             0.00            0.00
        3623.01             0.00            77.27            67.20           100.00             0.00            0.00
        3623.86             0.00            77.26            67.20           100.00             0.00            0.00
        3624.96             0.00            77.26            67.20           100.00             0.00            0.00
        3625.97             0.00            77.26            67.20           100.00             0.00            0.00
        3627.04             0.00            77.27            67.10           100.00             0.00            0.00
        3627.86             0.00            77.27            67.20           100.00             0.00            0.00
        3628.93             0.00            77.26            67.20           100.00             0.00            0.00
        3629.93             0.00            77.27            67.20           100.00             0.00            0.00
        3630.94             0.00            77.25            67.30           100.00             0.00            0.00
        3632.01             0.00            77.26            67.20           100.00             0.00            0.00
        3632.95             0.00            77.26            67.30           100.00             0.00            0.00
        3633.95             0.00            77.26            67.20           100.00             0.00            0.00
        3634.96             0.00            77.26            67.20           100.00             0.00            0.00
        3635.94             0.00            77.26            67.30           100.00             0.00            0.00
        3637.03             0.00            77.26            67.30           100.00             0.00            0.00
        3637.98             0.00            77.26            67.30           100.00             0.00            0.00
        3638.99             0.00            77.26            67.30           100.00             0.00            0.00
        3639.93             0.00            77.26            67.30           100.00             0.00            0.00
        3640.94             0.00            77.26            67.30           100.00             0.00            0.00
        3641.94             0.00            77.26            67.30           100.00             0.00            0.00
        3642.95             0.00            77.26            67.30           100.00             0.00            0.00
        3643.95             0.00            77.26            67.30           100.00             0.00            0.00
        3644.96             0.00            77.26            67.30           100.00             0.00            0.00
        3645.97             0.00            77.25            67.40           100.00             0.00            0.00
        3646.98             0.00            77.26            67.40           100.00             0.00            0.00
        3648.09             0.00            77.26            67.30           100.00             0.00            0.00
        3648.93             0.00            77.27            67.30           100.00             0.00            0.00
        3649.89             0.00            77.26            67.40           100.00             0.00            0.00
        3650.94             0.00            77.27            67.50           100.00             0.00            0.00
        3651.94             0.00            77.26            67.40           100.00             0.00            0.00
        3652.95             0.00            77.26            67.40           100.00             0.00            0.00
        3654.09             0.00            77.25            67.40           100.00             0.00            0.00
        3655.00             0.00            77.26            67.40           100.00             0.00            0.00
        3655.98             0.00            77.53            65.20           100.00             0.00            0.00
        3657.00             0.00            77.48            66.30           100.00             0.00            0.00
        3657.93             0.00            77.35            66.40           100.00             0.00            0.00
        3659.13             0.00            77.28            67.40           100.00             0.00            0.00
        3660.08             0.00            77.26            67.30           100.00             0.00            0.00
        3660.89             0.00            77.23            67.60           100.00             0.00            0.00
        3661.98             0.00            77.26            67.30           100.00             0.00            0.00
        3663.04             0.00            77.25            67.50           100.00             0.00            0.00
        3663.85             0.00            77.25            67.40           100.00             0.00            0.00
        3664.91             0.00            77.25            67.40           100.00             0.00            0.00
        3666.15             0.00            77.26            67.70           100.00             0.00            0.00
        3667.03             0.00            77.26            67.40           100.00             0.00            0.00
        3668.17             0.00            77.25            67.50           100.00             0.00            0.00
        3668.97             0.00            77.26            67.40           100.00             0.00            0.00
        3669.97             0.00            77.25            67.50           100.00             0.00            0.00
        3670.93             0.00            77.22            67.70           100.00             0.00            0.00
        3671.98             0.00            77.26            67.40           100.00             0.00            0.00
        3673.30             0.00            77.25            67.50           100.00             0.00            0.00
        3674.03             0.00            77.25            67.50           100.00             0.00            0.00
        3674.91             0.00            77.25            67.50           100.00             0.00            0.00
        3675.99             0.00            77.25            67.70           100.00             0.00            0.00
        3676.94             0.00            77.25            67.60           100.00             0.00            0.00
        3677.95             0.00            77.27            67.40           100.00             0.00            0.00
        3679.07             0.00            77.25            67.50           100.00             0.00            0.00
        3679.95             0.00            77.25            67.60           100.00             0.00            0.00
        3680.96             0.00            77.23            67.80           100.00             0.00            0.00
        3681.97             0.00            77.25            67.60           100.00             0.00            0.00
        3682.98             0.00            77.24            67.70           100.00             0.00            0.00
        3684.09             0.00            77.25            67.60           100.00             0.00            0.00
        3685.10             0.00            77.25            67.60           100.00             0.00            0.00
        3686.12             0.00            77.25            68.00           100.00             0.00            0.00
        3687.10             0.00            77.25            67.60           100.00             0.00            0.00
        3687.96             0.00            77.25            67.70           100.00             0.00            0.00
        3688.96             0.00            77.25            67.60           100.00             0.00            0.00
        3689.97             0.00            77.26            67.60           100.00             0.00            0.00
        3691.14             0.00            77.25            67.80           100.00             0.00            0.00
        3691.98             0.00            77.24            67.80           100.00             0.00            0.00
        3692.93             0.00            77.25            67.70           100.00             0.00            0.00
        3693.94             0.00            77.26            67.60           100.00             0.00            0.00
        3695.07             0.00            77.26            67.70           100.00             0.00            0.00
        3695.96             0.00            77.23            67.90           100.00             0.00            0.00
        3696.98             0.00            77.25            67.70           100.00             0.00            0.00
        3698.03             0.00            77.25            67.70           100.00             0.00            0.00
        3699.13             0.00            77.25            67.70           100.00             0.00            0.00
        3699.93             0.00            77.25            67.70           100.00             0.00            0.00
        3700.97             0.00            77.25            67.80           100.00             0.00            0.00
        3702.11             0.00            77.25            67.80           100.00             0.00            0.00
        3703.15             0.00            77.26            67.70           100.00             0.00            0.00
        3703.95             0.00            77.25            67.80           100.00             0.00            0.00
        3704.96             0.00            77.25            67.70           100.00             0.00            0.00
        3706.10             0.00            77.25            67.90           100.00             0.00            0.00
        3706.98             0.00            77.25            67.80           100.00             0.00            0.00
        3707.98             0.00            77.26            67.80           100.00             0.00            0.00
        3708.99             0.00            77.25            67.80           100.00             0.00            0.00
        3709.94             0.00            77.25            67.80           100.00             0.00            0.00
        3710.95             0.00            77.25            67.90           100.00             0.00            0.00
        3711.96             0.00            77.25            67.80           100.00             0.00            0.00
        3712.96             0.00            77.25            67.80           100.00             0.00            0.00
        3713.97             0.00            77.25            67.90           100.00             0.00            0.00
        3714.97             0.00            77.25            67.80           100.00             0.00            0.00
        3715.98             0.00            77.25            67.80           100.00             0.00            0.00
        3716.93             0.00            77.26            67.80           100.00             0.00            0.00
        3717.94             0.00            77.26            67.80           100.00             0.00            0.00
        3719.13             0.00            77.25            67.90           100.00             0.00            0.00
        3719.90             0.00            77.39            66.80           100.00             0.00            0.00
        3720.96             0.00            77.13            68.90           100.00             0.00            0.00
        3721.85             0.00            77.13            68.90           100.00             0.00            0.00
        3723.20             0.00            77.31            67.40           100.00             0.00            0.00
        3724.03             0.00            77.18            68.30           100.00             0.00            0.00
        3724.95             0.00            77.35            67.30           100.00             0.00            0.00
        3725.94             0.00            77.30            67.50           100.00             0.00            0.00
        3726.86             0.00            77.29            67.60           100.00             0.00            0.00
        3727.98             0.00            77.30            67.60           100.00             0.00            0.00
        3729.20             0.00            77.24            68.00           100.00             0.00            0.00
        3729.90             0.00            77.25            68.00           100.00             0.00            0.00
        3730.98             0.00            77.27            67.80           100.00             0.00            0.00
        3732.17             0.00            77.26            67.90           100.00             0.00            0.00
        3732.90             0.00            77.27            67.80           100.00             0.00            0.00
        3733.96             0.00            77.25            67.90           100.00             0.00            0.00
        3734.95             0.00            77.25            68.00           100.00             0.00            0.00
        3736.03             0.00            77.26            67.80           100.00             0.00            0.00
        3736.88             0.00            77.26            68.00           100.00             0.00            0.00
        3737.96             0.00            77.26            67.90           100.00             0.00            0.00
        3739.15             0.00            77.26            68.00           100.00             0.00            0.00
        3739.98             0.00            77.28            68.00           100.00             0.00            0.00
        3741.01             0.00            77.26            67.90           100.00             0.00            0.00
        3742.19             0.00            77.26            67.90           100.00             0.00            0.00
        3742.99             0.00            77.27            67.90           100.00             0.00            0.00
        3744.02             0.00            77.25            68.20           100.00             0.00            0.00
        3744.89             0.00            77.25            68.10           100.00             0.00            0.00
        3745.98             0.00            77.26            68.00           100.00             0.00            0.00
        3746.96             0.00            77.27            68.00           100.00             0.00            0.00
        3747.96             0.00            77.26            68.00           100.00             0.00            0.00
        3748.92             0.00            77.25            68.10           100.00             0.00            0.00
        3749.92             0.00            77.26            68.00           100.00             0.00            0.00
        3750.98             0.00            77.25            68.10           100.00             0.00            0.00
        3752.19             0.00            77.25            68.10           100.00             0.00            0.00
        3752.95             0.00            77.27            68.20           100.00             0.00            0.00
        3754.03             0.00            77.26            68.10           100.00             0.00            0.00
        3755.10             0.00            77.26            68.10           100.00             0.00            0.00
        3756.08             0.00            77.25            68.10           100.00             0.00            0.00
        3757.09             0.00            77.26            68.00           100.00             0.00            0.00
        3758.05             0.00            77.27            68.10           100.00             0.00            0.00
        3759.11             0.00            77.26            68.10           100.00             0.00            0.00
        3759.97             0.00            77.26            68.10           100.00             0.00            0.00
        3761.11             0.00            77.25            68.20           100.00             0.00            0.00
        3762.03             0.00            77.27            68.10           100.00             0.00            0.00
        3763.03             0.00            77.26            68.10           100.00             0.00            0.00
        3763.99             0.00            77.27            68.10           100.00             0.00            0.00
        3764.94             0.00            77.26            68.10           100.00             0.00            0.00
        3766.10             0.00            77.25            68.10           100.00             0.00            0.00
        3767.02             0.00            77.26            68.20           100.00             0.00            0.00
        3768.11             0.00            77.26            68.10           100.00             0.00            0.00
        3768.97             0.00            77.26            68.20           100.00             0.00            0.00
        3770.11             0.00            77.26            68.20           100.00             0.00            0.00
        3770.98             0.00            77.26            68.20           100.00             0.00            0.00
        3771.99             0.00            77.26            68.20           100.00             0.00            0.00
        3772.93             0.00            77.24            68.30           100.00             0.00            0.00
        3774.07             0.00            77.26            68.10           100.00             0.00            0.00
        3774.94             0.00            77.25            68.30           100.00             0.00            0.00
        3776.08             0.00            77.26            68.20           100.00             0.00            0.00
        3777.09             0.00            77.26            68.20           100.00             0.00            0.00
        3778.11             0.00            77.26            68.20           100.00             0.00            0.00
        3779.04             0.00            77.26            68.30           100.00             0.00            0.00
        3779.98             0.00            77.26            68.30           100.00             0.00            0.00
        3781.06             0.00            77.27            68.20           100.00             0.00            0.00
        3781.94             0.00            77.26            68.30           100.00             0.00            0.00
        3782.94             0.00            77.26            68.20           100.00             0.00            0.00
        3783.95             0.00            77.25            68.30           100.00             0.00            0.00
        3784.95             0.00            77.26            68.30           100.00             0.00            0.00
        3785.96             0.00            77.28            68.10           100.00             0.00            0.00
        3786.97             0.00            77.26            68.30           100.00             0.00            0.00
        3787.98             0.00            77.26            68.30           100.00             0.00            0.00
        3788.99             0.00            77.26            68.30           100.00             0.00            0.00
        3790.00             0.00            77.25            68.30           100.00             0.00            0.00
        3790.94             0.00            77.26            68.30           100.00             0.00            0.00
        3792.11             0.00            77.26            68.30           100.00             0.00            0.00
        3792.95             0.00            77.26            68.30           100.00             0.00            0.00
        3794.11             0.00            77.27            68.30           100.00             0.00            0.00
        3795.02             0.00            77.25            68.30           100.00             0.00            0.00
        3796.10             0.00            77.26            68.40           100.00             0.00            0.00
        3797.03             0.00            77.26            68.30           100.00             0.00            0.00
        3798.04             0.00            77.26            68.40           100.00             0.00            0.00
        3798.99             0.00            77.26            68.30           100.00             0.00            0.00
        3800.02             0.00            77.25            68.40           100.00             0.00            0.00
        3800.94             0.00            77.28            68.20           100.00             0.00            0.00
        3802.11             0.00            77.26            68.40           100.00             0.00            0.00
        3803.01             0.00            77.26            68.40           100.00             0.00            0.00
        3803.96             0.00            77.25            68.50           100.00             0.00            0.00
        3805.09             0.00            77.25            68.40           100.00             0.00            0.00
        3805.97             0.00            77.26            68.40           100.00             0.00            0.00
        3807.11             0.00            77.26            68.40           100.00             0.00            0.00
        3808.04             0.00            77.26            68.40           100.00             0.00            0.00
        3808.99             0.00            77.26            68.40           100.00             0.00            0.00
        3809.93             0.00            77.26            68.50           100.00             0.00            0.00
        3811.10             0.00            77.27            68.40           100.00             0.00            0.00
        3812.04             0.00            77.26            68.40           100.00             0.00            0.00
        3812.95             0.00            77.26            68.40           100.00             0.00            0.00
        3813.96             0.00            77.27            68.40           100.00             0.00            0.00
        3814.97             0.00            77.26            68.50           100.00             0.00            0.00
        3816.15             0.00            77.27            68.40           100.00             0.00            0.00
        3816.98             0.00            77.27            68.40           100.00             0.00            0.00
        3817.99             0.00            77.27            68.40           100.00             0.00            0.00
        3818.93             0.00            77.24            68.60           100.00             0.00            0.00
        3820.07             0.00            77.27            68.50           100.00             0.00            0.00
        3820.95             0.00            77.28            68.30           100.00             0.00            0.00
        3821.96             0.00            77.30            68.20           100.00             0.00            0.00
        3823.12             0.00            77.28            68.50           100.00             0.00            0.00
        3823.96             0.00            77.23            68.70           100.00             0.00            0.00
        3825.03             0.00            77.28            68.60           100.00             0.00            0.00
        3826.11             0.00            77.26            68.50           100.00             0.00            0.00
        3826.92             0.00            77.27            68.50           100.00             0.00            0.00
        3827.95             0.00            77.27            68.50           100.00             0.00            0.00
        3828.95             0.00            77.27            68.50           100.00             0.00            0.00
        3829.95             0.00            77.26            68.60           100.00             0.00            0.00
        3830.96             0.00            77.26            68.60           100.00             0.00            0.00
        3831.97             0.00            77.27            68.50           100.00             0.00            0.00
        3832.97             0.00            77.27            68.50           100.00             0.00            0.00
        3834.14             0.00            77.26            68.50           100.00             0.00            0.00
        3834.99             0.00            77.29            68.40           100.00             0.00            0.00
        3835.93             0.00            77.28            68.50           100.00             0.00            0.00
        3837.07             0.00            77.26            68.60           100.00             0.00            0.00
        3837.95             0.00            77.27            68.60           100.00             0.00            0.00
        3838.95             0.00            77.26            68.60           100.00             0.00            0.00
        3839.96             0.00            77.28            68.50           100.00             0.00            0.00
        3841.03             0.00            77.32            68.40           100.00             0.00            0.00
        3841.97             0.00            77.23            68.80           100.00             0.00            0.00
        3843.15             0.00            77.27            68.50           100.00             0.00            0.00
        3843.93             0.00            77.27            68.60           100.00             0.00            0.00
        3845.06             0.00            77.28            68.50           100.00             0.00            0.00
        3845.94             0.00            77.28            68.50           100.00             0.00            0.00
        3846.95             0.00            77.26            68.60           100.00             0.00            0.00
        3847.95             0.00            77.27            68.60           100.00             0.00            0.00
        3849.02             0.00            77.27            68.60           100.00             0.00            0.00
        3850.07             0.00            77.27            68.60           100.00             0.00            0.00
        3850.97             0.00            77.28            68.50           100.00             0.00            0.00
        3851.98             0.00            77.27            68.60           100.00             0.00            0.00
        3853.06             0.00            77.27            68.50           100.00             0.00            0.00
        3853.93             0.00            77.27            68.60           100.00             0.00            0.00
        3854.94             0.00            77.27            68.60           100.00             0.00            0.00
        3855.95             0.00            77.27            68.70           100.00             0.00            0.00
        3856.96             0.00            77.27            68.60           100.00             0.00            0.00
        3858.13             0.00            77.26            68.60           100.00             0.00            0.00
        3858.97             0.00            77.27            68.60           100.00             0.00            0.00
        3859.98             0.00            77.27            68.70           100.00             0.00            0.00
        3860.98             0.00            77.28            68.60           100.00             0.00            0.00
        3861.99             0.00            77.27            68.70           100.00             0.00            0.00
        3862.94             0.00            77.27            68.70           100.00             0.00            0.00
        3864.13             0.00            77.27            68.70           100.00             0.00            0.00
        3865.08             0.00            77.27            68.70           100.00             0.00            0.00
        3865.96             0.00            77.27            68.70           100.00             0.00            0.00
        3866.97             0.00            77.27            68.60           100.00             0.00            0.00
        3867.98             0.00            77.27            68.70           100.00             0.00            0.00
        3868.93             0.00            77.26            68.80           100.00             0.00            0.00
        3870.10             0.00            77.26            68.70           100.00             0.00            0.00
        3870.94             0.00            77.28            68.60           100.00             0.00            0.00
        3871.95             0.00            77.27            68.70           100.00             0.00            0.00
        3872.96             0.00            77.27            68.70           100.00             0.00            0.00
        3873.96             0.00            77.27            68.70           100.00             0.00            0.00
        3874.96             0.00            77.26            68.80           100.00             0.00            0.00
        3876.11             0.00            77.27            68.70           100.00             0.00            0.00
        3876.97             0.00            77.27            68.80           100.00             0.00            0.00
        3877.98             0.00            77.26            68.80           100.00             0.00            0.00
        3879.06             0.00            77.27            68.80           100.00             0.00            0.00
        3880.10             0.00            77.25            68.80           100.00             0.00            0.00
        3880.94             0.00            77.27            68.80           100.00             0.00            0.00
        3881.95             0.00            77.28            68.70           100.00             0.00            0.00
        3883.09             0.00            77.27            68.80           100.00             0.00            0.00
        3883.96             0.00            77.27            68.80           100.00             0.00            0.00
        3885.10             0.00            77.27            68.80           100.00             0.00            0.00
        3886.04             0.00            77.26            68.80           100.00             0.00            0.00
        3886.98             0.00            77.27            68.80           100.00             0.00            0.00
        3888.06             0.00            77.27            68.80           100.00             0.00            0.00
