#time_s           sample_K         target_A         PID_perc         AUX1_perc        AUX2_perc       AUX3_perc      
       10456.27             0.00            21.29            23.70             0.00             0.00            0.00
       10457.21             0.00            21.21            22.00             0.00             0.00            0.00
       10458.21             0.00            20.83            25.10             0.00             0.00            0.00
       10459.28             0.00            21.09            21.70             0.00             0.00            0.00
       10460.23             0.00            20.93            24.70             0.00             0.00            0.00
       10461.22             0.00            21.07            23.20             0.00             0.00            0.00
       10462.18             0.00            21.17            22.30             0.00             0.00            0.00
       10463.18             0.00            20.80            25.30             0.00             0.00            0.00
       10464.25             0.00            21.08            21.60             0.00             0.00            0.00
       10465.20             0.00            20.81            25.30             0.00             0.00            0.00
       10466.32             0.00            21.28            23.50             0.00             0.00            0.00
       10467.21             0.00            21.16            22.40             0.00             0.00            0.00
       10468.33             0.00            21.03            25.20             0.00             0.00            0.00
       10469.22             0.00            21.20            22.00             0.00             0.00            0.00
       10470.29             0.00            20.84            24.90             0.00             0.00            0.00
       10471.23             0.00            21.19            23.50             0.00             0.00            0.00
       10472.30             0.00            21.19            22.20             0.00             0.00            0.00
       10473.19             0.00            20.79            25.50             0.00             0.00            0.00
       10474.20             0.00            21.21            22.00             0.00             0.00            0.00
       10475.21             0.00            20.83            25.10             0.00             0.00            0.00
       10476.22             0.00            21.15            22.50             0.00             0.00            0.00
       10477.22             0.00            21.18            22.20             0.00             0.00            0.00
       10478.23             0.00            21.05            24.90             0.00             0.00            0.00
       10479.22             0.00            21.29            21.30             0.00             0.00            0.00
       10480.25             0.00            20.87            24.80             0.00             0.00            0.00
       10481.19             0.00            21.02            23.50             0.00             0.00            0.00
       10482.20             0.00            21.13            22.60             0.00             0.00            0.00
       10483.20             0.00            20.72            26.10             0.00             0.00            0.00
       10484.21             0.00            21.28            21.40             0.00             0.00            0.00
       10485.22             0.00            20.79            25.40             0.00             0.00            0.00
       10486.22             0.00            21.08            23.10             0.00             0.00            0.00
       10487.22             0.00            21.17            22.30             0.00             0.00            0.00
       10488.24             0.00            20.78            25.60             0.00             0.00            0.00
       10489.18             0.00            21.23            21.80             0.00             0.00            0.00
       10490.33             0.00            20.86            24.90             0.00             0.00            0.00
       10491.20             0.00            21.07            23.20             0.00             0.00            0.00
       10492.21             0.00            21.23            21.80             0.00             0.00            0.00
       10493.21             0.00            20.84            25.10             0.00             0.00            0.00
       10494.34             0.00            21.13            21.60             0.00             0.00            0.00
       10495.22             0.00            20.87            24.80             0.00             0.00            0.00
       10496.18             0.00            20.98            23.90             0.00             0.00            0.00
       10497.18             0.00            21.11            22.80             0.00             0.00            0.00
       10498.25             0.00            21.06            25.40             0.00             0.00            0.00
       10499.20             0.00            21.23            21.80             0.00             0.00            0.00
       10500.27             0.00            20.79            24.60             0.00             0.00            0.00
       10501.21             0.00            20.95            24.10             0.00             0.00            0.00
       10502.21             0.00            21.19            22.10             0.00             0.00            0.00
       10503.22             0.00            20.79            25.50             0.00             0.00            0.00
       10504.21             0.00            21.26            21.50             0.00             0.00            0.00
       10505.24             0.00            20.88            24.70             0.00             0.00            0.00
       10506.18             0.00            20.99            23.80             0.00             0.00            0.00
       10507.19             0.00            21.15            22.50             0.00             0.00            0.00
       10508.20             0.00            20.75            25.80             0.00             0.00            0.00
       10509.20             0.00            21.26            21.50             0.00             0.00            0.00
       10510.21             0.00            20.90            24.60             0.00             0.00            0.00
       10511.21             0.00            20.96            24.00             0.00             0.00            0.00
       10512.22             0.00            21.23            21.80             0.00             0.00            0.00
       10513.22             0.00            20.78            25.50             0.00             0.00            0.00
       10514.18             0.00            21.25            21.70             0.00             0.00            0.00
       10515.19             0.00            20.91            24.40             0.00             0.00            0.00
       10516.20             0.00            20.95            24.10             0.00             0.00            0.00
       10517.26             0.00            20.74            22.50             0.00             0.00            0.00
       10518.21             0.00            20.73            24.20             0.00             0.00            0.00
       10519.28             0.00            21.10            21.80             0.00             0.00            0.00
       10520.21             0.00            20.87            21.90             0.00             0.00            0.00
       10521.22             0.00            20.97            25.30             0.00             0.00            0.00
       10522.18             0.00            21.24            21.20             0.00             0.00            0.00
       10523.18             0.00            20.72            23.90             0.00             0.00            0.00
       10524.19             0.00            21.25            23.90             0.00             0.00            0.00
       10525.20             0.00            20.77            22.60             0.00             0.00            0.00
       10526.21             0.00            20.98            25.60             0.00             0.00            0.00
       10527.22             0.00            21.17            21.80             0.00             0.00            0.00
       10528.22             0.00            20.77            24.10             0.00             0.00            0.00
       10529.18             0.00            21.22            24.30             0.00             0.00            0.00
       10530.19             0.00            20.83            21.70             0.00             0.00            0.00
       10531.20             0.00            21.04            25.30             0.00             0.00            0.00
       10532.21             0.00            21.22            22.00             0.00             0.00            0.00
       10533.21             0.00            20.79            24.40             0.00             0.00            0.00
       10534.22             0.00            21.23            24.10             0.00             0.00            0.00
       10535.22             0.00            20.92            21.40             0.00             0.00            0.00
       10536.22             0.00            20.99            25.40             0.00             0.00            0.00
       10537.18             0.00            21.21            21.90             0.00             0.00            0.00
       10538.19             0.00            20.74            24.40             0.00             0.00            0.00
       10539.20             0.00            21.21            24.30             0.00             0.00            0.00
       10540.27             0.00            20.79            22.10             0.00             0.00            0.00
       10541.28             0.00            21.22            26.00             0.00             0.00            0.00
       10542.23             0.00            20.88            21.80             0.00             0.00            0.00
       10543.22             0.00            20.75            24.50             0.00             0.00            0.00
       10544.23             0.00            21.16            24.20             0.00             0.00            0.00
       10545.24             0.00            20.89            22.40             0.00             0.00            0.00
       10546.18             0.00            20.95            25.70             0.00             0.00            0.00
       10547.19             0.00            21.11            21.20             0.00             0.00            0.00
       10548.20             0.00            20.70            24.40             0.00             0.00            0.00
       10549.20             0.00            21.25            24.10             0.00             0.00            0.00
       10550.21             0.00            20.92            22.40             0.00             0.00            0.00
       10551.28             0.00            21.21            25.80             0.00             0.00            0.00
       10552.17             0.00            21.15            22.50             0.00             0.00            0.00
       10553.22             0.00            20.76            24.30             0.00             0.00            0.00
       10554.30             0.00            21.06            24.40             0.00             0.00            0.00
       10555.17             0.00            20.92            22.20             0.00             0.00            0.00
       10556.19             0.00            20.96            25.90             0.00             0.00            0.00
       10557.26             0.00            20.87            21.80             0.00             0.00            0.00
       10558.26             0.00            21.01            23.80             0.00             0.00            0.00
       10559.27             0.00            21.09            24.30             0.00             0.00            0.00
       10560.22             0.00            20.91            22.60             0.00             0.00            0.00
       10561.22             0.00            21.31            24.90             0.00             0.00            0.00
       10562.22             0.00            20.83            21.70             0.00             0.00            0.00
       10563.18             0.00            20.80            23.90             0.00             0.00            0.00
       10564.25             0.00            21.16            24.50             0.00             0.00            0.00
       10565.31             0.00            20.90            22.80             0.00             0.00            0.00
       10566.27             0.00            20.84            26.30             0.00             0.00            0.00
       10567.34             0.00            20.86            22.30             0.00             0.00            0.00
       10568.21             0.00            20.73            24.30             0.00             0.00            0.00
       10569.22             0.00            21.17            24.80             0.00             0.00            0.00
       10570.22             0.00            20.87            22.60             0.00             0.00            0.00
       10571.28             0.00            21.24            25.30             0.00             0.00            0.00
       10572.24             0.00            21.21            22.50             0.00             0.00            0.00
       10573.18             0.00            20.73            24.10             0.00             0.00            0.00
       10574.25             0.00            21.20            24.40             0.00             0.00            0.00
       10575.19             0.00            20.76            22.30             0.00             0.00            0.00
       10576.20             0.00            20.96            25.60             0.00             0.00            0.00
       10577.21             0.00            21.14            22.60             0.00             0.00            0.00
       10578.21             0.00            20.82            23.80             0.00             0.00            0.00
       10579.22             0.00            21.13            24.50             0.00             0.00            0.00
       10580.22             0.00            20.90            21.90             0.00             0.00            0.00
       10581.18             0.00            20.88            26.10             0.00             0.00            0.00
       10582.19             0.00            21.14            22.40             0.00             0.00            0.00
       10583.20             0.00            20.81            23.80             0.00             0.00            0.00
       10584.21             0.00            21.22            24.10             0.00             0.00            0.00
       10585.21             0.00            21.04            21.00             0.00             0.00            0.00
       10586.22             0.00            20.91            26.00             0.00             0.00            0.00
       10587.22             0.00            21.13            22.10             0.00             0.00            0.00
       10588.18             0.00            20.78            23.80             0.00             0.00            0.00
       10589.18             0.00            21.19            25.00             0.00             0.00            0.00
       10590.19             0.00            20.93            21.70             0.00             0.00            0.00
       10591.20             0.00            21.10            24.90             0.00             0.00            0.00
       10592.20             0.00            21.20            22.20             0.00             0.00            0.00
       10593.21             0.00            20.73            24.20             0.00             0.00            0.00
       10594.21             0.00            21.23            24.60             0.00             0.00            0.00
       10595.22             0.00            20.96            22.20             0.00             0.00            0.00
       10596.22             0.00            21.00            25.40             0.00             0.00            0.00
       10597.22             0.00            21.22            21.50             0.00             0.00            0.00
       10598.18             0.00            20.73            24.30             0.00             0.00            0.00
       10599.18             0.00            21.27            24.00             0.00             0.00            0.00
       10600.19             0.00            20.86            22.30             0.00             0.00            0.00
       10601.20             0.00            21.01            25.30             0.00             0.00            0.00
       10602.20             0.00            21.20            21.80             0.00             0.00            0.00
       10603.21             0.00            20.80            24.10             0.00             0.00            0.00
       10604.21             0.00            21.22            24.20             0.00             0.00            0.00
       10605.22             0.00            20.86            21.40             0.00             0.00            0.00
       10606.22             0.00            21.05            25.00             0.00             0.00            0.00
       10607.23             0.00            20.82            21.50             0.00             0.00            0.00
       10608.18             0.00            20.80            24.20             0.00             0.00            0.00
       10609.18             0.00            21.14            24.60             0.00             0.00            0.00
       10610.19             0.00            20.82            21.80             0.00             0.00            0.00
       10611.20             0.00            20.99            25.00             0.00             0.00            0.00
       10612.27             0.00            20.86            22.00             0.00             0.00            0.00
       10613.21             0.00            20.79            24.20             0.00             0.00            0.00
       10614.28             0.00            21.14            24.20             0.00             0.00            0.00
       10615.22             0.00            20.83            21.30             0.00             0.00            0.00
       10616.22             0.00            20.97            25.40             0.00             0.00            0.00
       10617.18             0.00            21.26            21.90             0.00             0.00            0.00
       10618.18             0.00            20.80            24.20             0.00             0.00            0.00
       10619.19             0.00            21.17            24.30             0.00             0.00            0.00
       10620.20             0.00            20.96            21.30             0.00             0.00            0.00
       10621.20             0.00            21.03            24.80             0.00             0.00            0.00
       10622.21             0.00            21.21            22.20             0.00             0.00            0.00
       10623.21             0.00            20.85            23.50             0.00             0.00            0.00
       10624.22             0.00            21.31            24.10             0.00             0.00            0.00
       10625.22             0.00            20.83            21.70             0.00             0.00            0.00
       10626.22             0.00            20.97            25.60             0.00             0.00            0.00
       10627.27             0.00            21.12            22.10             0.00             0.00            0.00
       10628.18             0.00            20.76            24.30             0.00             0.00            0.00
       10629.25             0.00            21.26            24.10             0.00             0.00            0.00
       10630.29             0.00            20.89            21.90             0.00             0.00            0.00
       10631.30             0.00            21.08            25.20             0.00             0.00            0.00
       10632.21             0.00            21.19            21.10             0.00             0.00            0.00
       10633.34             0.00            21.02            24.20             0.00             0.00            0.00
       10634.22             0.00            21.24            24.10             0.00             0.00            0.00
       10635.18             0.00            20.81            21.70             0.00             0.00            0.00
       10636.19             0.00            20.90            26.40             0.00             0.00            0.00
       10637.26             0.00            21.24            21.30             0.00             0.00            0.00
       10638.20             0.00            20.79            24.00             0.00             0.00            0.00
       10639.21             0.00            21.24            24.20             0.00             0.00            0.00
       10640.21             0.00            20.85            22.50             0.00             0.00            0.00
       10641.28             0.00            21.23            25.80             0.00             0.00            0.00
       10642.23             0.00            20.78            21.50             0.00             0.00            0.00
       10643.22             0.00            20.77            24.50             0.00             0.00            0.00
       10644.17             0.00            21.26            23.80             0.00             0.00            0.00
       10645.19             0.00            20.88            21.90             0.00             0.00            0.00
       10646.26             0.00            21.05            25.50             0.00             0.00            0.00
       10647.26             0.00            21.22            21.50             0.00             0.00            0.00
       10648.21             0.00            20.85            24.30             0.00             0.00            0.00
       10649.21             0.00            21.22            24.10             0.00             0.00            0.00
       10650.28             0.00            20.81            22.60             0.00             0.00            0.00
       10651.28             0.00            21.23            25.20             0.00             0.00            0.00
       10652.22             0.00            21.21            21.60             0.00             0.00            0.00
       10653.22             0.00            20.81            24.20             0.00             0.00            0.00
       10654.18             0.00            21.20            24.20             0.00             0.00            0.00
       10655.21             0.00            20.83            22.60             0.00             0.00            0.00
       10656.18             0.00            21.04            25.30             0.00             0.00            0.00
       10657.26             0.00            21.16            21.30             0.00             0.00            0.00
       10658.21             0.00            20.84            24.30             0.00             0.00            0.00
       10659.21             0.00            21.26            23.50             0.00             0.00            0.00
       10660.22             0.00            20.85            22.50             0.00             0.00            0.00
       10661.22             0.00            20.96            25.50             0.00             0.00            0.00
       10662.22             0.00            21.22            21.60             0.00             0.00            0.00
       10663.18             0.00            20.81            24.50             0.00             0.00            0.00
       10664.25             0.00            21.21            24.30             0.00             0.00            0.00
       10665.20             0.00            20.82            22.30             0.00             0.00            0.00
       10666.27             0.00            20.98            25.60             0.00             0.00            0.00
       10667.21             0.00            21.18            21.80             0.00             0.00            0.00
       10668.22             0.00            20.79            24.40             0.00             0.00            0.00
       10669.29             0.00            21.10            24.60             0.00             0.00            0.00
       10670.22             0.00            20.81            22.60             0.00             0.00            0.00
       10671.18             0.00            21.04            25.40             0.00             0.00            0.00
       10672.25             0.00            21.20            21.30             0.00             0.00            0.00
       10673.31             0.00            20.76            24.70             0.00             0.00            0.00
       10674.20             0.00            21.17            24.80             0.00             0.00            0.00
       10675.20             0.00            20.78            22.60             0.00             0.00            0.00
       10676.27             0.00            21.01            25.60             0.00             0.00            0.00
       10677.36             0.00            20.71            21.80             0.00             0.00            0.00
       10678.22             0.00            20.77            24.10             0.00             0.00            0.00
       10679.18             0.00            21.24            24.30             0.00             0.00            0.00
       10680.19             0.00            20.88            22.20             0.00             0.00            0.00
       10681.20             0.00            21.02            25.60             0.00             0.00            0.00
       10682.27             0.00            21.17            22.10             0.00             0.00            0.00
       10683.21             0.00            20.77            24.10             0.00             0.00            0.00
       10684.22             0.00            21.28            23.90             0.00             0.00            0.00
       10685.22             0.00            20.79            22.50             0.00             0.00            0.00
       10686.35             0.00            21.23            25.50             0.00             0.00            0.00
       10687.18             0.00            21.18            22.10             0.00             0.00            0.00
       10688.18             0.00            20.80            24.00             0.00             0.00            0.00
       10689.19             0.00            21.19            24.60             0.00             0.00            0.00
       10690.20             0.00            20.81            21.90             0.00             0.00            0.00
       10691.21             0.00            20.99            25.60             0.00             0.00            0.00
       10692.21             0.00            21.24            22.10             0.00             0.00            0.00
       10693.22             0.00            20.66            24.30             0.00             0.00            0.00
       10694.22             0.00            21.22            24.30             0.00             0.00            0.00
       10695.29             0.00            20.80            21.90             0.00             0.00            0.00
       10696.18             0.00            21.02            25.50             0.00             0.00            0.00
       10697.25             0.00            21.16            22.10             0.00             0.00            0.00
       10698.20             0.00            20.80            23.60             0.00             0.00            0.00
       10699.20             0.00            21.26            24.00             0.00             0.00            0.00
       10700.27             0.00            20.86            22.10             0.00             0.00            0.00
       10701.27             0.00            21.20            25.80             0.00             0.00            0.00
       10702.22             0.00            21.19            22.10             0.00             0.00            0.00
       10703.22             0.00            20.77            24.20             0.00             0.00            0.00
       10704.18             0.00            21.17            24.60             0.00             0.00            0.00
       10705.18             0.00            20.93            21.80             0.00             0.00            0.00
       10706.19             0.00            21.00            25.60             0.00             0.00            0.00
       10707.26             0.00            21.29            21.80             0.00             0.00            0.00
       10708.22             0.00            20.75            24.30             0.00             0.00            0.00
       10709.21             0.00            21.21            24.20             0.00             0.00            0.00
       10710.28             0.00            20.84            22.40             0.00             0.00            0.00
       10711.29             0.00            21.22            25.50             0.00             0.00            0.00
       10712.22             0.00            21.18            22.10             0.00             0.00            0.00
       10713.18             0.00            20.79            23.60             0.00             0.00            0.00
       10714.18             0.00            21.19            24.60             0.00             0.00            0.00
       10715.19             0.00            20.95            21.50             0.00             0.00            0.00
       10716.19             0.00            20.96            25.50             0.00             0.00            0.00
       10717.20             0.00            21.17            22.40             0.00             0.00            0.00
       10718.21             0.00            20.80            23.30             0.00             0.00            0.00
       10719.27             0.00            21.08            24.40             0.00             0.00            0.00
       10720.22             0.00            20.83            22.20             0.00             0.00            0.00
       10721.18             0.00            20.98            25.90             0.00             0.00            0.00
       10722.22             0.00            21.27            22.00             0.00             0.00            0.00
       10723.18             0.00            20.73            24.50             0.00             0.00            0.00
       10724.19             0.00            21.18            24.70             0.00             0.00            0.00
       10725.20             0.00            20.89            22.00             0.00             0.00            0.00
       10726.21             0.00            20.94            25.50             0.00             0.00            0.00
       10727.22             0.00            21.20            21.80             0.00             0.00            0.00
       10728.22             0.00            20.81            24.10             0.00             0.00            0.00
       10729.29             0.00            21.06            24.80             0.00             0.00            0.00
       10730.35             0.00            20.79            22.40             0.00             0.00            0.00
       10731.18             0.00            20.91            25.70             0.00             0.00            0.00
       10732.25             0.00            21.19            22.30             0.00             0.00            0.00
       10733.19             0.00            20.76            24.30             0.00             0.00            0.00
       10734.20             0.00            21.28            24.20             0.00             0.00            0.00
       10735.20             0.00            20.87            22.20             0.00             0.00            0.00
       10736.21             0.00            20.99            25.70             0.00             0.00            0.00
       10737.28             0.00            21.22            21.20             0.00             0.00            0.00
       10738.22             0.00            20.74            24.10             0.00             0.00            0.00
       10739.22             0.00            21.26            24.10             0.00             0.00            0.00
       10740.22             0.00            20.85            22.30             0.00             0.00            0.00
       10741.31             0.00            20.96            26.00             0.00             0.00            0.00
       10742.29             0.00            21.21            21.70             0.00             0.00            0.00
       10743.21             0.00            20.76            24.40             0.00             0.00            0.00
       10744.30             0.00            21.24            24.40             0.00             0.00            0.00
       10745.33             0.00            20.83            22.50             0.00             0.00            0.00
       10746.29             0.00            20.95            25.60             0.00             0.00            0.00
       10747.35             0.00            21.18            21.10             0.00             0.00            0.00
       10748.24             0.00            20.72            24.40             0.00             0.00            0.00
       10749.32             0.00            21.24            24.30             0.00             0.00            0.00
       10750.25             0.00            20.89            22.00             0.00             0.00            0.00
       10751.32             0.00            21.00            25.50             0.00             0.00            0.00
       10752.27             0.00            21.22            21.40             0.00             0.00            0.00
       10753.28             0.00            20.81            24.40             0.00             0.00            0.00
       10754.22             0.00            21.24            24.20             0.00             0.00            0.00
       10755.29             0.00            20.88            22.30             0.00             0.00            0.00
       10756.35             0.00            21.00            26.10             0.00             0.00            0.00
       10757.18             0.00            21.12            22.30             0.00             0.00            0.00
       10758.28             0.00            20.76            24.50             0.00             0.00            0.00
       10759.33             0.00            21.22            24.40             0.00             0.00            0.00
       10760.27             0.00            20.86            21.70             0.00             0.00            0.00
       10761.28             0.00            20.99            25.60             0.00             0.00            0.00
       10762.28             0.00            21.19            21.20             0.00             0.00            0.00
       10763.18             0.00            20.73            24.20             0.00             0.00            0.00
       10764.29             0.00            21.18            24.00             0.00             0.00            0.00
       10765.18             0.00            20.85            22.00             0.00             0.00            0.00
       10766.19             0.00            20.97            25.90             0.00             0.00            0.00
       10767.26             0.00            21.18            22.20             0.00             0.00            0.00
       10768.21             0.00            20.75            25.10             0.00             0.00            0.00
       10769.27             0.00            21.23            24.50             0.00             0.00            0.00
       10770.22             0.00            20.89            22.20             0.00             0.00            0.00
       10771.29             0.00            20.99            26.00             0.00             0.00            0.00
       10772.29             0.00            21.17            22.20             0.00             0.00            0.00
       10773.24             0.00            20.72            25.00             0.00             0.00            0.00
       10774.25             0.00            21.21            24.40             0.00             0.00            0.00
       10775.33             0.00            20.86            21.80             0.00             0.00            0.00
       10776.20             0.00            21.07            25.10             0.00             0.00            0.00
       10777.21             0.00            21.20            21.50             0.00             0.00            0.00
       10778.33             0.00            20.76            24.30             0.00             0.00            0.00
       10779.22             0.00            21.26            24.40             0.00             0.00            0.00
       10780.23             0.00            20.82            21.90             0.00             0.00            0.00
       10781.23             0.00            21.02            25.90             0.00             0.00            0.00
       10782.24             0.00            21.30            21.40             0.00             0.00            0.00
       10783.25             0.00            20.86            24.30             0.00             0.00            0.00
       10784.28             0.00            21.16            24.20             0.00             0.00            0.00
       10785.20             0.00            20.84            21.70             0.00             0.00            0.00
       10786.20             0.00            21.00            25.60             0.00             0.00            0.00
       10787.21             0.00            21.31            21.70             0.00             0.00            0.00
       10788.22             0.00            20.78            24.30             0.00             0.00            0.00
       10789.22             0.00            21.20            24.30             0.00             0.00            0.00
       10790.23             0.00            20.85            22.30             0.00             0.00            0.00
       10791.24             0.00            20.99            25.30             0.00             0.00            0.00
       10792.19             0.00            21.16            21.80             0.00             0.00            0.00
       10793.19             0.00            20.75            24.30             0.00             0.00            0.00
       10794.18             0.00            21.20            24.00             0.00             0.00            0.00
       10795.20             0.00            20.85            21.20             0.00             0.00            0.00
       10796.21             0.00            21.01            25.70             0.00             0.00            0.00
       10797.21             0.00            21.19            21.60             0.00             0.00            0.00
       10798.22             0.00            20.78            24.20             0.00             0.00            0.00
       10799.22             0.00            21.20            23.80             0.00             0.00            0.00
       10800.22             0.00            20.84            21.90             0.00             0.00            0.00
       10801.24             0.00            21.05            25.40             0.00             0.00            0.00
       10802.19             0.00            21.16            22.40             0.00             0.00            0.00
       10803.20             0.00            20.77            24.30             0.00             0.00            0.00
       10804.26             0.00            21.28            23.90             0.00             0.00            0.00
       10805.27             0.00            20.81            21.70             0.00             0.00            0.00
       10806.33             0.00            21.05            25.50             0.00             0.00            0.00
       10807.22             0.00            21.19            22.30             0.00             0.00            0.00
       10808.23             0.00            20.82            24.10             0.00             0.00            0.00
       10809.22             0.00            21.22            24.00             0.00             0.00            0.00
       10810.24             0.00            20.85            21.60             0.00             0.00            0.00
       10811.18             0.00            21.03            25.30             0.00             0.00            0.00
       10812.19             0.00            21.16            21.80             0.00             0.00            0.00
       10813.20             0.00            20.77            24.80             0.00             0.00            0.00
       10814.20             0.00            21.20            24.30             0.00             0.00            0.00
       10815.21             0.00            20.79            22.10             0.00             0.00            0.00
       10816.28             0.00            21.02            25.80             0.00             0.00            0.00
       10817.21             0.00            21.21            21.40             0.00             0.00            0.00
       10818.22             0.00            20.72            25.20             0.00             0.00            0.00
       10819.23             0.00            21.27            24.10             0.00             0.00            0.00
       10820.25             0.00            20.83            22.00             0.00             0.00            0.00
       10821.26             0.00            21.00            25.80             0.00             0.00            0.00
       10822.20             0.00            21.28            21.20             0.00             0.00            0.00
       10823.21             0.00            20.77            23.80             0.00             0.00            0.00
       10824.22             0.00            21.22            24.10             0.00             0.00            0.00
       10825.23             0.00            20.83            21.40             0.00             0.00            0.00
       10826.18             0.00            20.90            26.50             0.00             0.00            0.00
       10827.19             0.00            21.17            21.90             0.00             0.00            0.00
       10828.19             0.00            20.68            25.50             0.00             0.00            0.00
       10829.20             0.00            21.20            24.10             0.00             0.00            0.00
       10830.20             0.00            20.88            22.40             0.00             0.00            0.00
       10831.27             0.00            21.03            25.80             0.00             0.00            0.00
       10832.22             0.00            21.23            21.40             0.00             0.00            0.00
       10833.22             0.00            20.77            24.40             0.00             0.00            0.00
       10834.18             0.00            21.23            24.30             0.00             0.00            0.00
       10835.19             0.00            20.83            22.70             0.00             0.00            0.00
       10836.20             0.00            20.95            25.80             0.00             0.00            0.00
       10837.20             0.00            21.21            21.50             0.00             0.00            0.00
       10838.26             0.00            20.78            25.10             0.00             0.00            0.00
       10839.21             0.00            21.20            24.20             0.00             0.00            0.00
       10840.28             0.00            20.84            22.10             0.00             0.00            0.00
